,Wikipedia Movie ID,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,23890098,0.545,0.508,0.0,0.0,0.514,0.0,0.578,0.656
1,31186339,21.194,12.817,8.796,28.742,13.018,16.055,7.102,17.189
2,20663735,12.641,6.514,3.917,14.27,10.557,11.749,3.398,17.851
3,2231378,10.029,14.45,3.774,11.866,42.855000000000004,8.775,6.2170000000000005,14.474
4,595909,6.694,7.516,2.769,7.93,8.273,8.365,2.32,15.985
5,5272176,5.673,1.9220000000000002,0.578,9.231,2.516,5.219,1.055,7.774
6,1952976,2.301,8.248,4.08,7.114,13.806000000000001,7.7540000000000004,3.1870000000000003,18.05
7,24225279,6.2170000000000005,18.633,2.055,7.513,18.516,8.555,2.7729999999999997,21.709
8,2462689,7.695,12.736,6.171,9.854,8.068,7.737,3.492,8.718
9,20532852,0.9869999999999999,2.376,2.836,2.9210000000000003,0.469,0.484,0.656,0.8280000000000001
10,15401493,5.181,9.790000000000001,3.423,2.818,13.008000000000001,2.88,2.515,18.228
11,18188932,2.08,1.687,1.337,4.741,3.648,2.452,0.0,2.4530000000000003
12,2940516,0.605,2.015,0.25,3.118,1.679,2.009,0.383,1.907
13,1335380,17.888,13.969,7.119,27.174,12.857,19.439,6.647,17.011
14,1480747,10.84,21.976,2.344,14.307,53.04,10.431,11.552,27.509
15,24448645,1.206,2.664,0.891,3.855,3.199,1.328,0.9299999999999999,1.164
16,15072401,0.656,3.0300000000000002,0.0,1.874,3.461,1.7970000000000002,1.814,2.946
17,4018288,1.563,3.235,0.914,5.1129999999999995,6.833,1.244,1.867,5.428
18,4596602,9.189,6.679,4.516,11.404,9.973,2.5540000000000003,3.2720000000000002,7.929
19,15224586,0.616,1.3980000000000001,0.445,2.286,4.096,4.252,0.445,5.821
20,15585766,1.964,1.657,0.406,5.6049999999999995,4.026,2.097,0.461,2.563
21,1760737,0.40599999999999997,4.638,2.2430000000000003,2.096,4.209,3.564,4.571,4.226
22,29062594,0.485,2.282,0.0,0.86,2.099,1.157,0.32,2.523
23,29326153,2.443,2.007,1.1640000000000001,3.16,2.388,2.0469999999999997,0.0,1.242
24,9252321,12.031,3.64,4.32,14.785,5.3420000000000005,13.439,1.5310000000000001,7.188000000000001
25,8388648,1.371,10.961,0.32,3.3850000000000002,16.163,4.019,5.884,18.187
26,10644072,30.615,33.815,21.155,49.474,47.048,36.405,16.194,51.452
27,13455076,0.261,3.001,0.25,1.333,3.504,0.509,1.375,5.8420000000000005
28,33269085,0.535,3.6950000000000003,1.766,0.0,4.179,0.009,1.172,5.875
29,2254491,2.271,7.313,1.416,2.577,7.128,2.664,2.593,9.143
30,447194,9.645,6.593,4.703,11.215,8.004,9.772,0.9369999999999999,9.336
31,24165951,0.938,0.0,0.539,0.844,0.0,1.312,0.0,0.0
32,18549958,1.322,2.758,0.297,1.0110000000000001,3.2,0.656,1.633,4.765
33,12978934,2.212,6.593999999999999,1.3130000000000002,7.159,5.728,5.25,3.327,8.321
34,8471210,7.122,4.1240000000000006,6.738,14.677,4.487,11.721,4.257,10.826
35,1925869,10.545,11.575,1.296,14.25,6.942,7.064,3.368,11.969
36,10799612,3.3659999999999997,2.748,2.492,6.467,8.085,7.151,1.422,9.850999999999999
37,3150865,1.948,4.231,0.789,2.204,2.999,0.245,2.258,4.757
38,20591333,0.379,0.0,0.0,0.761,1.5310000000000001,0.5,0.0,0.461
39,28238240,0.333,0.0,0.391,0.547,0.515,0.0,1.109,0.641
40,5414895,29.291,23.363,9.57,30.431,22.402,13.333,10.463,42.693
41,17124781,13.731,10.108,9.827,20.381,8.246,13.801,6.07,10.414
42,5425205,9.35,9.367,2.672,14.883,13.154,8.354,2.749,16.377
43,28207941,0.0,0.0,0.0,0.0,4.220000000000001,0.0,0.125,3.217
44,14330027,0.721,3.758,0.0,1.197,4.038,0.0,3.618,2.7569999999999997
45,4356664,0.567,2.5389999999999997,0.445,0.5780000000000001,4.482,1.694,1.3599999999999999,5.039
46,19174305,2.351,7.054,2.617,7.210999999999999,10.564,3.8449999999999998,2.25,10.212
47,33417831,0.0,4.163,0.0,1.577,3.319,0.016,0.148,3.601
48,2408359,2.23,5.428,2.092,1.767,6.148,1.063,1.539,4.569
49,1838882,10.062,7.271,4.566,11.236,16.023,5.59,2.657,13.81
50,25755313,0.795,0.9139999999999999,0.352,0.74,1.0190000000000001,0.0,0.477,0.547
51,10016997,1.8639999999999999,4.5009999999999994,1.1400000000000001,3.092,2.718,1.312,2.688,2.883
52,8153846,1.941,4.813,1.488,1.2810000000000001,4.077,1.25,2.055,2.726
53,24486071,0.0,0.469,0.0,0.0,0.203,0.0,0.0,0.484
54,4466226,2.3890000000000002,11.562,3.117,8.853,16.072,18.716,7.203,11.735
55,27975390,0.0,0.0,0.758,0.0,1.06,0.0,0.0,0.804
56,6167400,5.067,3.837,2.9219999999999997,4.003,4.401,3.7079999999999997,1.811,3.798
57,17711304,7.188,3.718,3.8360000000000003,9.377,3.012,7.332,2.71,7.447
58,18392317,1.6900000000000002,5.969,1.2349999999999999,6.38,2.504,2.267,4.915,1.39
59,15161056,13.296,11.451,6.299,18.908,22.424,16.414,10.149,11.72
60,21500407,1.347,12.141,1.726,2.739,13.728,4.805,2.875,14.188
61,3459677,1.467,2.194,1.2429999999999999,1.8969999999999998,5.215,2.405,1.062,4.072
62,34420857,2.967,3.406,1.3159999999999998,4.649,6.042,4.218,2.6559999999999997,9.404
63,18369853,7.702,21.229,4.633,18.532,8.089,10.581999999999999,11.89,12.649000000000001
64,529276,12.154,10.334,2.383,21.157,8.566,10.548,10.955,10.782
65,20631892,17.027,4.101,2.069,20.793,4.162,7.457,4.103,9.623
66,24577134,0.41500000000000004,2.476,0.688,2.846,7.002000000000001,1.619,0.42200000000000004,6.124
67,32556450,0.188,1.984,0.0,0.461,2.423,0.509,0.281,2.593
68,455089,3.57,6.515,0.0,4.242,9.314,4.4719999999999995,5.992,10.095
69,23266463,0.341,1.8980000000000001,0.688,2.016,5.844,4.871,1.313,6.767
70,35779717,9.948,4.39,8.46,15.251000000000001,4.561999999999999,12.525,4.117,4.406
71,23299845,1.121,4.132,0.32,1.7810000000000001,4.715,0.531,0.375,3.7190000000000003
72,226664,3.319,15.708,2.806,6.458,24.479,8.803,3.062,16.303
73,25113407,0.527,1.704,0.0,2.376,1.5310000000000001,1.222,0.203,0.359
74,27403920,5.822,10.419,1.5970000000000002,9.752,10.767,7.013,4.071,18.469
75,2524925,6.442,8.882,1.0790000000000002,17.333000000000002,8.163,6.436,5.742999999999999,14.127
76,657446,11.15,17.527,5.413,11.985999999999999,17.735,11.757,6.469,19.861
77,1591973,17.51,12.135,9.751999999999999,23.109,13.104000000000001,19.735,6.951,17.959
78,12383757,0.0,0.0,0.0,0.437,0.264,0.0,0.156,0.633
79,4355919,0.521,0.773,0.0,1.317,2.356,1.396,0.367,2.9850000000000003
80,32163620,1.438,3.5629999999999997,0.438,3.072,1.891,2.098,0.758,1.3359999999999999
81,11685571,7.19,6.335,2.9850000000000003,8.189,8.176,3.839,5.35,11.275
82,4039635,1.42,3.164,0.657,4.069,2.252,0.853,1.046,5.563
83,17371197,4.439,2.531,0.477,6.513,1.915,1.066,1.7570000000000001,1.7810000000000001
84,1282593,6.642,11.945,4.023,8.272,13.783,4.561,3.9139999999999997,20.797
85,7504323,0.0,0.0,0.0,0.25,0.0,0.727,0.0,0.578
86,7675415,2.726,4.421,0.8049999999999999,5.9110000000000005,6.494,5.963,1.375,9.350999999999999
87,3109393,3.8659999999999997,0.0,0.0,3.876,0.5,1.2189999999999999,0.0,1.602
88,7580720,7.128,12.217,3.39,9.835,15.718,10.015,8.382,13.469
89,457561,1.349,3.6559999999999997,2.36,3.251,1.186,1.578,1.5230000000000001,7.695
90,32137084,5.84,11.358,2.375,9.873,17.382,6.037,5.742,10.209
91,4072739,0.897,0.469,0.839,1.328,0.641,0.828,0.617,1.93
92,8034072,2.323,6.502,2.205,5.054,15.449,2.66,3.202,11.952
93,3470969,20.283,21.85,7.914,29.901,17.079,18.282,11.49,13.783
94,4016437,6.9719999999999995,7.684,5.226,10.023,6.414,4.922,2.733,8.899
95,17060199,9.422,11.865,5.245,9.291,18.767,7.059,5.156,18.175
96,7481126,2.524,5.828,0.839,3.443,8.192,4.116,1.672,7.775
97,9031450,1.907,3.1340000000000003,1.321,3.681,8.888,2.505,0.696,10.955
98,1520023,56.32,34.063,18.418,76.44,37.453,38.184,26.195,48.238
99,14582951,10.557,5.136,4.390000000000001,15.357,2.646,4.98,2.609,9.297
100,4803289,6.743,6.881,1.758,20.285,6.537,9.257,5.273,15.097999999999999
101,1788654,15.289,8.522,8.71,19.55,9.341000000000001,14.113999999999999,6.022,26.572
102,25388139,1.627,1.516,0.281,2.051,6.2459999999999996,1.842,0.242,8.211
103,21735071,1.068,3.602,0.445,2.407,4.562,2.553,1.0939999999999999,6.79
104,15912738,4.186,7.386,2.304,10.629,3.315,5.814,2.258,9.672
105,24589422,10.318,14.564,4.781,12.937,29.513,9.747,6.204,21.213
106,4767342,0.9980000000000001,2.367,0.086,1.0939999999999999,2.9939999999999998,0.9420000000000001,0.5,4.321
107,28177482,7.689,6.851,4.409,15.821,2.265,7.339,1.859,5.866
108,3662683,10.748,10.656,4.234,16.137,9.373,9.002,12.674,11.213000000000001
109,35068740,0.824,3.828,0.469,1.632,8.955,0.72,0.726,12.64
110,9709159,6.161,4.634,3.9859999999999998,8.376,7.715,4.408,3.241,11.533
111,25094002,0.0,0.402,0.0,0.0,1.754,0.422,1.063,1.891
112,30673459,4.022,5.21,2.815,4.606,6.088,3.04,2.202,8.127
113,11624345,7.021,2.257,4.695,10.405000000000001,0.531,8.373,2.3739999999999997,4.57
114,5786261,6.017,3.289,8.781,6.27,3.977,5.67,3.9210000000000003,6.075
115,30706685,0.147,1.696,0.141,2.334,2.7169999999999996,0.883,0.359,3.855
116,33837735,1.635,1.188,0.839,1.562,0.5,0.828,1.1869999999999998,0.453
117,21132951,14.049,5.882,7.388,16.676000000000002,8.098,4.635,4.077,10.225999999999999
118,18906519,0.859,1.113,0.0,1.8639999999999999,0.721,0.797,0.852,1.508
119,30490651,1.542,5.28,0.398,3.003,11.789,2.412,1.274,11.938
120,33745750,2.905,2.141,0.8989999999999999,4.411,2.231,2.35,2.0549999999999997,8.321
121,13542692,0.0,1.718,0.0,0.0,3.219,0.0,0.0,0.0
122,27380443,2.637,1.054,2.151,2.968,1.2730000000000001,3.071,1.672,1.5010000000000001
123,473286,0.0,1.711,0.133,0.203,3.46,0.418,0.0,3.9690000000000003
124,33942920,13.709,19.683,4.023,19.663,25.169,7.74,10.078,24.287
125,11388102,1.395,1.5539999999999998,0.624,1.173,3.815,1.6680000000000001,0.0,3.136
126,19757981,3.61,2.266,0.469,3.641,1.673,0.281,1.133,1.0
127,3644125,16.48,8.225,6.2940000000000005,23.624,4.699,14.852,2.883,13.469
128,21450904,0.348,0.0,1.044,2.947,0.0,0.797,0.0,0.375
129,11823946,6.425,5.769,3.914,7.2,9.12,7.175,2.741,16.776
130,6575053,11.645999999999999,10.131,9.716,28.81,6.178,12.393,11.015,7.966
131,21714981,0.847,3.0,0.297,0.8390000000000001,4.598,1.375,0.851,5.407
132,11990695,10.136,8.485,1.0,22.806,7.2940000000000005,11.495000000000001,4.383,17.32
133,3649186,5.862,10.404,2.789,7.2669999999999995,15.401,7.539,2.992,17.372
134,6935978,1.221,0.586,0.422,2.191,1.929,1.907,1.617,4.51
135,12092931,0.0,0.695,0.0,2.098,1.375,1.8639999999999999,0.0,1.3439999999999999
136,1596505,1.148,1.945,1.312,1.686,0.406,1.83,1.156,1.688
137,11901512,0.844,0.0,0.711,0.812,0.0,0.0,0.648,0.562
138,25807103,0.0,0.0,0.0,0.516,0.9179999999999999,0.0,0.0,0.0
139,20903293,7.109,7.4990000000000006,3.6790000000000003,12.145,7.771,9.382,2.562,18.403
140,27387452,16.272,19.397000000000002,9.252,37.967,17.982,20.934,5.048,22.554000000000002
141,235406,6.765,7.312,2.791,10.51,9.042,7.289,1.851,3.9690000000000003
142,7718873,11.136000000000001,6.197,9.562,34.884,4.234,15.923,7.555,6.07
143,142423,2.0709999999999997,3.343,0.609,2.5140000000000002,5.689,2.836,0.9369999999999999,7.8580000000000005
144,29551629,0.574,2.827,0.656,1.031,2.823,1.791,1.008,2.601
145,5107196,1.897,3.89,0.972,2.822,4.5040000000000004,1.984,1.5859999999999999,3.672
146,30476388,0.573,8.172,0.805,2.7800000000000002,11.299,1.844,2.07,5.587
147,30005855,0.328,0.484,0.586,2.75,1.656,1.914,0.0,2.492
148,6747334,0.8270000000000001,1.5859999999999999,0.547,1.4460000000000002,2.404,0.84,0.734,4.937
149,2209027,13.731,16.133,6.197,14.439,29.304,13.966000000000001,5.797,29.786
150,14746604,0.438,4.117,1.2730000000000001,3.1719999999999997,3.158,1.954,2.585,3.939
151,8191245,2.92,1.75,2.433,4.268,1.5190000000000001,2.616,1.804,2.273
152,20914710,0.835,5.094,0.672,2.765,5.23,0.172,1.047,5.291
153,27369092,0.381,2.4,0.5549999999999999,0.9530000000000001,2.766,0.19,1.179,1.711
154,24268011,3.836,14.883000000000001,4.508,13.58,30.507,16.408,7.2749999999999995,26.62
155,4154028,24.865000000000002,26.099,19.666,44.126,19.016000000000002,26.703,13.123,37.646
156,770277,17.95,11.349,4.111,23.982,15.829,12.868,5.413,25.56
157,18133264,1.2029999999999998,1.399,0.0,0.297,0.765,0.69,0.0,2.328
158,25588342,2.588,1.7810000000000001,0.352,1.915,1.412,1.032,0.203,2.023
159,22479768,5.1690000000000005,8.991999999999999,1.726,5.757,3.858,2.481,2.164,4.797
160,6002183,9.038,2.936,5.719,9.695,6.523,4.774,2.516,11.949
161,6540216,0.578,0.875,0.523,0.625,0.8440000000000001,1.266,0.0,1.0550000000000002
162,31509403,0.636,1.734,0.266,2.065,1.44,0.75,0.734,0.703
163,225473,0.848,3.9850000000000003,0.969,0.7080000000000001,3.463,1.437,0.594,3.471
164,32995532,1.242,1.2189999999999999,1.032,3.009,1.223,1.7349999999999999,0.914,2.25
165,36566804,0.954,1.3820000000000001,0.0,0.734,1.436,0.735,0.477,1.133
166,24073089,7.901,13.983,1.946,12.152000000000001,11.383000000000001,13.662,5.861,12.959999999999999
167,30405742,1.494,2.4610000000000003,0.5,2.031,3.332,0.609,0.0,7.538
168,23991052,9.817,6.383,6.639,14.712,5.138,12.637,4.664,12.298
169,6084851,0.0,0.555,0.0,0.125,2.8040000000000003,1.115,0.0,1.367
170,2322506,17.473,17.685,6.747,24.14,21.058,15.698,9.422,24.049
171,13495023,0.5599999999999999,1.6560000000000001,0.445,1.88,0.587,2.324,0.398,1.0939999999999999
172,1813912,9.519,7.965,4.624,15.361,4.5280000000000005,7.679,7.18,6.719
173,23605990,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
174,32558509,15.845,10.905,3.962,20.215,8.184000000000001,11.546,6.0,22.505
175,35030619,13.32,11.325,6.4510000000000005,14.281,11.013,11.108,8.709,22.047
176,9138693,1.817,0.8280000000000001,1.4060000000000001,3.0469999999999997,0.167,1.509,0.578,2.493
177,19332675,8.966,5.234,3.1870000000000003,12.504999999999999,8.346,8.261,3.695,14.712
178,19755481,16.363,13.481,7.7379999999999995,24.762,12.582,12.956,8.405,13.694
179,27368886,7.245,3.078,3.175,10.283,2.327,4.36,1.3279999999999998,4.382000000000001
180,5925279,9.731,12.644,3.64,11.918000000000001,12.841,7.421,3.647,15.879999999999999
181,26499399,24.654,11.85,4.84,47.815,6.172,22.004,16.108,25.933
182,35764248,0.011,3.226,0.0,1.447,4.5440000000000005,0.947,0.899,3.8040000000000003
183,26393786,2.852,6.67,2.96,5.483,10.124,4.478,2.788,7.194
184,27997130,0.0,0.625,0.0,0.781,0.438,0.0,0.0,0.0
185,7429667,18.314,18.1,9.610999999999999,31.421,28.325,12.533,23.771,30.178
186,30866673,13.374,8.651,3.634,17.729,8.331,9.841000000000001,3.492,17.419
187,34501845,1.382,3.476,1.976,5.333,7.113,2.958,1.359,5.05
188,30622939,8.522,15.338000000000001,4.79,14.722,12.405,6.445,5.726999999999999,10.372
189,1373219,6.109999999999999,8.583,2.5380000000000003,15.808,10.958,8.899000000000001,2.062,15.019
190,2311219,29.292,9.337,5.619,40.281,9.626,22.833000000000002,17.14,19.257
191,26834911,1.948,2.0140000000000002,0.536,2.789,1.294,2.106,1.305,0.43
192,20120996,0.147,9.188,0.938,4.664,17.788,5.038,0.593,21.163
193,20533021,0.0,1.562,0.359,0.188,0.0,0.188,0.0,0.0
194,31083557,13.158,26.11,5.5169999999999995,14.053,41.141,17.672,11.295,46.134
195,13448042,7.306,1.383,2.639,9.189,2.424,3.622,1.5779999999999998,6.0
196,18563253,0.956,1.688,0.555,0.875,1.06,0.5,0.461,1.931
197,25858471,1.454,3.694,0.125,1.978,2.4000000000000004,1.879,2.859,1.547
198,9916623,0.0,0.984,0.078,0.0,0.366,0.114,0.625,0.594
199,20753929,4.252,2.733,1.0470000000000002,5.135,3.692,3.566,0.0,4.605
200,6777222,6.582,17.514,4.979,6.592,18.485,11.002,5.931,24.218
201,26464187,3.56,0.984,2.812,4.4719999999999995,0.0,4.05,2.406,0.805
202,26182742,3.279,6.0440000000000005,1.3679999999999999,6.596,6.256,5.412,0.641,8.764
203,5733324,1.702,7.696,1.82,2.5149999999999997,15.974,2.96,4.374,8.562
204,8262659,4.969,5.694999999999999,2.258,2.934,4.206,2.692,1.789,10.733
205,26003987,3.205,3.842,0.97,3.467,7.1850000000000005,1.049,1.9609999999999999,10.093
206,6285350,2.425,1.609,0.313,4.098,0.623,1.16,0.297,2.741
207,4995581,7.696,5.477,3.3369999999999997,11.519,10.698,8.128,2.538,11.211
208,20805584,0.582,3.8790000000000004,0.0,2.322,4.9030000000000005,0.484,1.086,6.665
209,2257358,9.101,12.608,5.494,15.244,15.339,16.594,5.625,14.581
210,11074454,0.712,0.0,0.625,3.7800000000000002,0.766,2.766,0.734,0.789
211,12113134,2.118,2.351,1.472,2.281,3.93,1.665,1.156,3.274
212,5239234,15.255,3.9130000000000003,1.953,21.937,7.115,8.743,7.133,14.151
213,18066729,0.455,0.453,0.75,1.5259999999999998,0.9850000000000001,1.656,0.0,0.0
214,6593182,9.870000000000001,7.617,3.9,10.509,9.845,9.351,4.672,12.373
215,3257958,6.999,13.883000000000001,4.352,9.838000000000001,27.66,5.733,5.891,12.593
216,4716139,1.308,2.593,0.0,2.669,4.638,4.061,0.344,6.452
217,22480532,0.485,4.969,0.461,1.096,4.984,2.63,1.289,8.11
218,9294,26.016,4.6080000000000005,15.105,37.279,3.721,20.721,9.873999999999999,4.679
219,32803232,0.152,1.688,0.352,1.0,4.034,0.0,0.633,1.875
220,3389457,0.897,0.0,0.839,1.812,0.0,1.5,0.617,0.0
221,8511975,1.5699999999999998,1.5630000000000002,0.844,2.234,1.337,0.594,0.625,2.156
222,24840023,10.025,4.062,1.847,11.994,3.015,4.833,3.586,6.845
223,1330432,3.042,6.224,3.6879999999999997,1.812,8.211,1.5630000000000002,1.5699999999999998,5.446
224,518117,6.867999999999999,9.378,3.5300000000000002,9.457,12.826,8.007,2.734,13.61
225,19389615,0.182,1.5150000000000001,0.578,0.594,2.89,3.339,0.593,7.795
226,14359457,2.902,3.475,2.5300000000000002,5.202,1.963,3.963,2.859,2.313
227,6270685,0.418,3.1310000000000002,0.0,2.008,6.508,0.0,0.125,6.093
228,11250635,7.212,10.597,1.086,11.911,9.144,4.178,2.609,18.808
229,6752415,2.724,5.468,2.228,6.375,9.167,5.24,4.486,7.54
230,6369452,0.5349999999999999,6.368,0.297,1.5,7.758,0.746,1.649,7.155
231,2862137,0.94,0.851,0.0,2.352,4.22,1.231,0.0,3.7039999999999997
232,5283066,16.434,10.093,7.1579999999999995,23.985,4.57,17.958,6.742,9.704
233,13259610,3.517,0.492,1.0659999999999998,3.536,2.025,1.684,1.2890000000000001,1.242
234,4199982,0.348,1.008,1.554,1.1560000000000001,1.594,2.554,0.0,3.915
235,14570672,1.2799999999999998,3.525,0.586,2.922,8.898,2.081,1.663,7.782
236,25098041,8.78,10.218,4.484,11.677,5.418,8.584,4.882,17.65
237,1424603,0.672,0.9530000000000001,0.0,0.719,1.0,0.0,0.344,1.961
238,19703899,5.141,6.195,1.7200000000000002,6.402,7.031000000000001,3.216,2.117,6.386
239,12786966,3.3209999999999997,10.872,1.945,20.015,12.284,12.267,3.836,18.224
240,3523090,1.398,1.327,1.125,1.708,0.937,2.73,0.578,0.75
241,20887118,35.907,29.799,7.774,47.82,20.436,30.242,11.35,44.514
242,3723154,3.524,4.807,1.793,4.742,3.987,2.907,2.766,4.944
243,2274938,12.283999999999999,11.49,6.433,21.318,6.273,12.992,7.234,13.655
244,14983036,1.49,2.755,0.5700000000000001,0.7030000000000001,4.2700000000000005,0.866,2.493,6.38
245,3147170,2.64,1.954,1.0859999999999999,3.966,0.92,3.667,0.0,3.298
246,7529479,1.241,3.357,0.656,3.501,7.031,1.849,2.4059999999999997,7.384
247,29049575,1.125,0.0,0.0,2.38,0.5,0.379,0.0,1.0230000000000001
248,8665259,0.853,0.469,0.68,0.86,2.633,0.7,0.0,2.133
249,31844153,1.452,3.781,1.188,2.106,3.0260000000000002,1.276,1.3599999999999999,6.43
250,9734319,0.0,8.585,0.219,1.213,10.453,2.754,2.9139999999999997,12.381
251,10016740,11.141,12.865,6.423,14.422,15.746,9.684,5.109,19.883
252,28983795,0.0,0.75,0.0,0.0,0.5,0.0,0.344,0.0
253,22829,0.0,2.015,0.0,2.782,2.649,2.227,1.1400000000000001,1.375
254,9141521,5.593,3.652,3.047,13.599,2.575,5.9030000000000005,2.344,9.124
255,12333653,7.0120000000000005,3.171,2.0629999999999997,4.929,2.268,3.152,2.227,5.109
256,34506820,1.2199999999999998,2.297,0.656,2.89,3.425,2.868,1.3119999999999998,2.468
257,11627124,3.561,6.264,1.5790000000000002,4.637,5.537,0.547,2.023,10.45
258,1307956,1.115,2.734,0.523,0.844,3.243,0.7030000000000001,0.382,7.979
259,34410222,0.0,0.711,0.0,0.062,0.447,0.0,0.0,0.383
260,6009073,0.0,1.0390000000000001,0.0,0.453,1.408,1.75,0.578,6.079
261,3177319,5.436,7.648,5.4,6.506,9.351,5.921,5.865,14.593
262,22457596,20.761,20.423,22.645,28.648,20.8,25.798,7.438000000000001,32.515
263,27972540,3.075,1.7269999999999999,0.617,3.7190000000000003,1.771,3.654,0.844,5.49
264,2906378,0.71,2.258,0.633,0.877,5.12,1.1099999999999999,1.195,4.063
265,1871096,12.969,10.156,4.156000000000001,20.213,4.683,12.017,3.835,11.623
266,16898363,6.217,2.609,1.929,10.121,2.574,4.651,3.186,5.642
267,35295429,3.024,2.5709999999999997,1.383,4.16,5.101,5.028,0.609,1.7970000000000002
268,33743642,1.549,3.227,0.5780000000000001,7.834,4.352,4.463,1.288,6.228
269,17938594,0.328,0.0,0.0,0.672,0.258,0.703,0.0,0.484
270,797330,7.2490000000000006,8.077,4.78,14.878,9.609,7.147,5.21,17.967
271,26816029,0.582,1.1320000000000001,0.0,0.435,1.828,0.109,0.586,0.0
272,34171890,2.661,1.211,1.8940000000000001,5.455,4.924,3.781,1.773,8.067
273,8094606,0.543,0.766,0.883,1.5779999999999998,0.758,0.75,0.0,2.195
274,3098782,0.0,0.863,0.0,0.667,1.6,0.438,0.719,1.141
275,8418734,3.6799999999999997,6.062,0.0,4.542,2.6790000000000003,1.684,1.5779999999999998,4.453
276,7171361,2.812,2.187,1.492,3.302,3.71,2.077,0.7969999999999999,5.671
277,8956466,0.364,0.0,0.0,0.48400000000000004,1.299,0.0,0.0,1.992
278,7977406,3.851,2.586,1.687,2.5460000000000003,2.248,1.188,1.641,4.874
279,16179846,0.697,4.882,1.749,0.985,9.772,1.512,1.79,6.788
280,19203309,0.561,0.414,0.617,0.435,1.457,0.734,0.0,2.775
281,17063416,0.0,1.305,0.0,0.0,2.864,0.0,0.0,2.313
282,15052685,4.208,3.0149999999999997,1.6589999999999998,6.763,2.9170000000000003,4.648,1.828,3.7110000000000003
283,17991914,1.062,3.468,0.695,1.9369999999999998,4.93,0.874,2.031,5.634
284,32136365,6.261,1.437,3.074,8.414,1.402,6.75,1.89,2.563
285,21716330,1.15,1.0,0.0,0.89,2.165,1.1099999999999999,0.68,2.9299999999999997
286,3192223,9.438,9.281,3.251,9.207,5.952,7.952999999999999,5.718,7.429
287,6838347,1.1520000000000001,0.8520000000000001,0.531,1.375,0.8119999999999999,0.228,0.172,3.858
288,33431914,4.286,2.382,5.376,7.415,3.155,7.719,0.0,3.78
289,61494,6.511,17.608,1.923,16.072,34.507,7.808,7.311,24.125
290,3875037,0.672,0.929,0.0,2.0620000000000003,2.259,1.9020000000000001,0.711,0.953
291,203413,3.64,9.687,3.3289999999999997,4.717,14.914,3.1470000000000002,4.28,20.093
292,5981203,0.811,2.071,0.976,1.915,4.759,4.111,0.75,6.264
293,30097713,0.9570000000000001,2.648,0.344,0.6639999999999999,4.237,0.611,0.836,3.102
294,28822507,0.0,0.57,0.0,0.172,3.283,0.0,0.93,0.75
295,8204853,26.594,22.171,15.729,40.644,26.824,24.458000000000002,12.756,28.318
296,4179195,1.8170000000000002,9.069,1.824,0.562,8.507,1.8980000000000001,3.0620000000000003,10.161
297,204774,22.012,23.945,7.995,29.861,29.498,18.847,14.396,31.76
298,17049621,16.793,14.030000000000001,10.704,47.035,4.623,20.637,17.227,37.417
299,8423977,0.9750000000000001,4.852,0.633,2.4290000000000003,12.357,2.292,1.796,11.939
300,6014959,0.797,1.9929999999999999,0.766,2.324,4.035,3.248,1.0310000000000001,6.703
301,35002799,1.043,1.0,0.9530000000000001,1.359,2.2350000000000003,2.251,0.578,1.4300000000000002
302,26283768,0.7649999999999999,3.485,0.133,4.238,2.4299999999999997,1.796,1.4540000000000002,7.429
303,4268056,1.029,10.531,0.532,6.647,6.704,2.7520000000000002,1.679,12.145
304,15842654,2.538,3.7729999999999997,0.477,2.5069999999999997,4.569,1.518,2.4219999999999997,4.269
305,5719024,5.9,2.066,1.719,10.62,1.318,3.874,0.938,2.524
306,25480074,5.834,10.523,3.118,8.499,18.65,6.753,5.032,18.352
307,9916970,7.493,4.281,3.668,11.635,5.845,6.181,3.101,10.352
308,265033,5.104,7.462,5.406,5.265,8.359,6.423,3.102,8.997
309,11102452,2.634,2.9690000000000003,1.298,3.159,4.717,2.609,1.547,3.8200000000000003
310,14711494,4.203,4.616,2.445,7.641,2.409,8.829,2.46,8.098
311,2155517,2.627,3.851,1.0390000000000001,3.911,2.777,1.062,0.922,1.7029999999999998
312,34638152,9.195,14.449,3.657,12.936,14.511,7.384,8.094,18.422
313,8764467,2.874,1.7680000000000002,2.398,3.797,2.33,0.719,0.681,3.283
314,28756896,0.593,2.4610000000000003,0.078,1.86,6.744,1.108,2.235,5.369
315,17643352,2.605,5.569,1.594,10.249,4.035,4.865,1.7269999999999999,9.083
316,6004920,5.977,4.087,3.922,13.454,8.031,4.165,2.437,11.312000000000001
317,305909,7.64,12.583,0.516,11.672,10.315,9.456,4.275,16.931
318,11236428,1.315,2.0909999999999997,0.972,2.688,3.327,3.738,1.7730000000000001,5.813
319,1324717,0.359,4.264,0.0,5.006,11.553,6.7219999999999995,1.367,9.344
320,106352,0.0,0.586,0.0,0.198,1.798,0.188,0.75,0.0
321,26004682,0.5,1.453,0.0,0.391,2.85,1.8439999999999999,0.0,2.899
322,19389514,1.149,1.578,0.133,1.5310000000000001,3.98,0.636,1.882,2.156
323,24228496,2.964,15.091000000000001,3.187,3.783,11.317,2.335,7.603,20.252
324,21447744,5.738,4.929,1.1800000000000002,9.071,6.051,6.523000000000001,1.562,7.991
